Kode Item,Deskripsi,Presence Count,H_norm,Max Share,Wilayah Dominan,Label
8117121,"4137F12 LYRA-WATERCOLOUR PAN SET, 12/CARTON",1,0.0000,1.0000,Jakarta Pusat,Lokal
8117241,4137F24 LYRA WATERCOLOR CAKE 24 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
830201,TRATTO VIDEO YELLOW,1,0.0000,1.0000,Jakarta Timur,Lokal
830202,TRATTO VIDEO GREEN,1,0.0000,1.0000,Jakarta Timur,Lokal
830203,TRATTO VIDEO ORANGE,1,0.0000,1.0000,Jakarta Timur,Lokal
830205,TRATTO VIDEO LIGHT BLUE,1,0.0000,1.0000,Jakarta Timur,Lokal
830206,TRATTO VIDEO SUNRISE,1,0.0000,1.0000,Jakarta Timur,Lokal
830207,TRATTO VIDEO FUSCHIA,1,0.0000,1.0000,Jakarta Timur,Lokal
830208,TRATTO VIDEO LILAC,1,0.0000,1.0000,Jakarta Timur,Lokal
830209,TRATTO VIDEO LIME,1,0.0000,1.0000,Jakarta Timur,Lokal
844300950,"GIOTTO SCHOOLPAINT 250 ml., CYAN",1,0.0000,1.0000,Jakarta Pusat,Lokal
845900910,SIMPLY CALLIGRAPHY 14 PC SET,1,0.0000,1.0000,Jakarta Timur,Lokal
851600,TRATTO MEMO CLIP SET 2 PZ,1,0.0000,1.0000,Jakarta Pusat,Lokal
851801,TRATTO MEMO CLIP BLUE,1,0.0000,1.0000,Jakarta Utara,Lokal
851802,TRATTO MEMO CLIP RED,1,0.0000,1.0000,Jakarta Utara,Lokal
851803,TRATTO MEMO CLIP BLACK,1,0.0000,1.0000,Jakarta Utara,Lokal
8720003,LYRA ACRYLIC VARNISH GLOSSY 125ML,1,0.0000,1.0000,Jakarta Timur,Lokal
A1710297,ARCHES AQUARELLE 113x914cm HP 300G,1,0.0000,1.0000,Jakarta Timur,Lokal
A1795062,ARCHES AQUARELLE 31x41cm 20S CP 300G,1,0.0000,1.0000,Jakarta Timur,Lokal
A1795063,ARCHES AQUARELLE 36x51cm 20S CP 300G,1,0.0000,1.0000,Jakarta Timur,Lokal
ARHPA4,"ARCHES HOT PRESSED A4 300G, 5 sheet/pak",1,0.0000,1.0000,Jakarta Utara,Lokal
ARHPA5,"ARCHES HOT PRESSED A5 300G, 5 sheet/pak",1,0.0000,1.0000,Jakarta Utara,Lokal
ARHPA6,"ARCHES HOT PRESSED A6 300G, 5 sheet/pak",1,0.0000,1.0000,Jakarta Utara,Lokal
C03,"CANSON MONTVAL COLOR A3 AQ CP 220G, 5 SHEET/PACK",1,0.0000,1.0000,Jakarta Timur,Lokal
C04,"CANSON MONTVAL A3 200G, 5 SHEET/PACK",1,0.0000,1.0000,Jakarta Timur,Lokal
DKI,PAKET EKONOMIS LYRA-GIOTTO 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
ECO2,"GIOTTO ACRYLIC PAINT BOTTLE 250 ML, BLACK",1,0.0000,1.0000,Jakarta Pusat,Lokal
ECO4,PAKET EKONOMIS LYRA-GIOTTO 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
ECO5,CANSON ILLUSTARTION 12S A3 250G,1,0.0000,1.0000,Jakarta Pusat,Lokal
KVR20X20,KANVAS ROYAL 20X20,1,0.0000,1.0000,Jakarta Utara,Lokal
KVR20X30,KANVAS ROYAL 20X30,1,0.0000,1.0000,Jakarta Utara,Lokal
KVR30X30,KANVAS ROYAL 30X30,1,0.0000,1.0000,Jakarta Utara,Lokal
KVR30X40,KANVAS ROYAL 30X40,1,0.0000,1.0000,Jakarta Utara,Lokal
KVR40X40,KANVAS ROYAL 40X40,1,0.0000,1.0000,Jakarta Utara,Lokal
M0012008,MAIMERI PURO 40ML ZINC WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012014,MAIMERI PURO 40ML OPAQUE ZINC WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012053,MAIMERI PURO 40ML AVIGNON ORANGE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012054,MAIMERI PURO 40ML CADMIUM ORANGE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012060,MAIMERI PURO 40ML MARS ORANGE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012081,806047 LYRA MODELLING CLAY 500GR BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012098,Simply Oil Bristle LH Brush Set 7pc,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012104,MAIMERI PURO 40ML NAPLES YELLOW,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012112,KANVAS ROYAL 30X40,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012132,Simply Acrylic 75ml Sl Leaf Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012134,Simply WC Natural Mix SH Brush Set 10pc,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012162,Simply Oil Bristle SH Brush Set 4pc #1,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012178,MAIMERI PURO 40ML MADDER (ALIZARIN) DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012191,2183 HB LYRA-REFILL TECHNO FINELINE 0.9 MM HB,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012224,Simply Acrylic 75ml Sl Light Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012226,MAIMERI PURO 40ML CADMIUM RED LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012228,806070 LYRA MODELLING CLAY 500GR GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012262,MAIMERI PURO 40ML VENETIAN RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012276,MAIMERI PURO 40ML POZZUOLI EARTH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012296,MAIMERI PURO 40ML GREEN EARTH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012297,MAIMERI PURO 40ML ANTIQUE GREEN EARTH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012317,MAIMERI PURO 40ML COBALT GREEN DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012322,GIOTTO DECOR ACRYLIC 25 ML SEPIA,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012336,MAIMERI PURO 40ML CHROME OXIDE GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012348,GIOTTO OLIO JUMBO OIL PASTELS 24 COLS,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012368,Simply Acrylic 75ml Sl Raw Umber,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012373,Simply Acrylic 75ml Sl Ligth Brown,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012377,MAIMERI PURO 40ML FAIENCE BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012391,"GIOTTO SCHOOL PAINT 1000 ML, CINNAB GREEN",1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012392,MAIMERI PURO 40ML ULTRAMARINE DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012412,"GIOTTO ACRYLIC PAINT BOTTLE 250 ML, CYAN",1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012431,Simply Acrylic 75ml Sl Portrait Pink,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012440,MAIMERI PURO 40ML ULTRAMARINE VIOLET,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012451,MAIMERI PURO 40ML COBALT VIOLET LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012452,MAIMERI PURO 40ML COBALT VIOLET DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012459,MAIMERI PURO 40ML MARS VIOLET,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012466,"GIOTTO ACRYLIC PAINT BOTTLE 250 ML, WHITE",1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012470,"GIOTTO BLACKBOARD CHALK 10 PCS, ASSRTD COLS.",1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012476,MAIMERI PURO 40ML MARS BROWN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012477,MAIMERI PURO 40ML TRANSPARENT MARS BROWN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012492,MAIMERI PURO 40ML BURNT UMBER,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0012537,Simply Acrylic 75ml Sl Dark Green,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306003,MAIMERI CLASSICO 60ML SILVER,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306018,MAIMERI CLASSICO 60ML TITANIUM WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306019,MAIMERI CLASSICO 60ML TITANIUM ZINC WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306020,MAIMERI CLASSICO 60ML ZINC WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306038,MAIMERI CLASSICO 60ML BURNT SIENNA (OPAQUE),1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306075,MAIMERI CLASSICO 60ML BRILLIANT YELLOW LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306080,Fw Pearlescent 29.5ml Birdwing Copper,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306081,MAIMERI CLASSICO 60ML CADMIUM YELLOW LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306082,MAIMERI CLASSICO 60ML CADMIUM YELLOW LEMON,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306084,MAIMERI CLASSICO 60ML CADMIUM YELLOW DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306098,MAIMERI CLASSICO 60ML INDIAN YELLOW,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306105,MAIMERI CLASSICO 60ML NAPLES YELLOW LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306106,MAIMERI CLASSICO 60ML NAPLES YELLOW REDDISH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306110,MAIMERI CLASSICO 60ML PERMANENT YELLOW ORANGE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306111,MAIMERI CLASSICO 60ML PERMANENT YELLOW LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306112,MAIMERI CLASSICO 60ML PERMANENT YELLOW LEMON,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306114,MAIMERI CLASSICO 60ML PERMANENT YELLOW DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306116,MAIMERI CLASSICO 60ML PRIMARY YELLOW,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306131,MAIMERI CLASSICO 60ML YELLOW OCHRE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306132,MAIMERI CLASSICO 60ML YELLOW OCHRE LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306134,MAIMERI CLASSICO 60ML GOLDEN OCHRE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306137,MAIMERI CLASSICO 60ML LIGHT GOLD,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306151,MAIMERI CLASSICO 60ML DEEP GOLD,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306161,MAIMERI CLASSICO 60ML RAW SIENNA,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306167,MAIMERI CLASSICO 60ML PERMANENT CARMINE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306178,MAIMERI CLASSICO 60ML PERMANENT MADDER DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306214,MAIMERI CLASSICO 60ML QUINACRIDONE ROSE LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306226,MAIMERI CLASSICO 60ML CADMIUM RED LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306228,MAIMERI CLASSICO 60ML CADMIUM RED MEDIUM,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306232,MAIMERI CLASSICO 60ML CADMIUM RED DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306248,MAIMERI CLASSICO 60ML MARS RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306253,MAIMERI CLASSICO 60ML PERMANENT RED DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306256,MAIMERI CLASSICO 60ML PRIMARY RED-MAGENTA,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306258,MAIMERI CLASSICO 60ML QUINACRIDONE RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306262,MAIMERI CLASSICO 60ML VENETIAN RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306278,MAIMERI CLASSICO 60ML BURNT SIENNA,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306287,MAIMERI CLASSICO 60ML CINNABAR GREEN YELLOWISH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306296,MAIMERI CLASSICO 60ML GREEN EARTH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306307,MAIMERI CLASSICO 60ML CADMIUM GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306321,MAIMERI CLASSICO 60ML PHTHALO GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306336,MAIMERI CLASSICO 60ML CHROME OXIDE GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306340,MAIMERI CLASSICO 60ML PERMANENT GREEN DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306358,MAIMERI CLASSICO 60ML SAP GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306368,MAIMERI CLASSICO 60ML CERULEAN BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306370,MAIMERI CLASSICO 60ML COBALT BLUE LIGHT (HUE),1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306371,MAIMERI CLASSICO 60ML COBALT BLUE DEEP (HUE),1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306392,MAIMERI CLASSICO 60ML ULTRAMARINE DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306400,MAIMERI CLASSICO 60ML PRIMARY BLUE-CYAN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306402,MAIMERI CLASSICO 60ML PRUSSIAN BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306405,MAIMERI CLASSICO 60ML KING'S BLUE LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306408,MAIMERI CLASSICO 60ML TURQUOISE BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306410,MAIMERI CLASSICO 60ML PHTHALO BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306448,MAIMERI CLASSICO 60ML COBALT VIOLET (HUE),1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306463,MAIMERI CLASSICO 60ML PERMANENT VIOLET BLUEISH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306465,MAIMERI CLASSICO 60ML PERMANENT VIOLET REDDISH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306484,MAIMERI CLASSICO 60ML VANDYKE BROWN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306490,MAIMERI CLASSICO 60ML CASSEL EARTH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306492,MAIMERI CLASSICO 60ML BURNT UMBER,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306493,MAIMERI CLASSICO 60ML RAW UMBER,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306514,MAIMERI CLASSICO 60ML PAYNE'S GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306535,MAIMERI CLASSICO 60ML IVORY BLACK,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0306540,MAIMERI CLASSICO 60ML MARS BLACK,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916020,MAIMERI ACRILICO 75ML ZINCH WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916021,MAIMERI ACRILICO 75ML IVORY WHITE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916062,MAIMERI ACRILICO 75ML PERMANENT ORANGE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916095,MAIMERI ACRILICO 75ML FLUORESCENT YELLOW,1,0.0000,1.0000,Jakarta Timur,Lokal
M0916105,MAIMERI ACRILICO 75ML NAPLES YELLOW LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916106,MAIMERI ACRILICO 75ML NAPLES YELLOW REDDISH,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916107,MAIMERI ACRILICO 75ML NAPLES YELLOW DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916113,MAIMERI ACRILICO 75ML PERMANENT YELLOW MEDIUM,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916116,309/H LYRA-CHARCOAL PENCILS HARD,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916131,MAIMERI ACRILICO 75ML YELLOW OCHRE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916134,MAIMERI ACRILICO 75ML GOLDEN OCHRE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916137,MAIMERI ACRILICO 75ML LIGHT GOLD,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916151,MAIMERI ACRILICO 75ML DEEP GOLD,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916210,MAIMERI ACRILICO 75ML VENETIAN ROSE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916215,MAIMERI ACRILICO 75ML FLUORESCENT PINK,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916239,MAIMERI ACRILICO 75ML FLUORESCENT RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916248,MAIMERI ACRILICO 75ML MARS RED,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916251,MAIMERI ACRILICO 75ML PERMANENT RED LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916254,MAIMERI ACRILICO 75ML PERMANENT ALIZARIN CRIMSON,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916278,MAIMERI ACRILICO 75ML BURNT SIENNA,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916298,MAIMERI ACRILICO 75ML VERDACCIO,1,0.0000,1.0000,Jakarta Timur,Lokal
M0916321,MAIMERI ACRILICO 75ML PHTHALO GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916323,MAIMERI ACRILICO 75ML YELLOWISH GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916326,MAIMERI ACRILICO 75ML FLUORESCENT GREEN,1,0.0000,1.0000,Jakarta Timur,Lokal
M0916331,MAIMERI ACRILICO 75ML OLIVE GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916339,MAIMERI ACRILICO 75ML PERMANENT GREEN LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916340,MAIMERI ACRILICO 75ML PERMANENT GREEN DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916350,MAIMERI ACRILICO 75ML TURQUOISE GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916358,MAIMERI ACRILICO 75ML SAP GREEN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916362,MAIMERI ACRILICO 75ML SKY BLUE LIGHT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916364,MAIMERI ACRILICO 75ML BRILLIANT BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916371,MAIMERI ACRILICO 75ML COBALT BLUE DEEP (HUE),1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916378,MAIMERI ACRILICO 75ML PHTHALO BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916388,MAIMERI ACRILICO 75ML NAVY BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916390,MAIMERI ACRILICO 75ML ULTRAMARINE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916400,MAIMERI ACRILICO 75ML PRIMARY BLUE-CYAN,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916402,MAIMERI ACRILICO 75ML PRUSSIAN BLUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916430,MAIMERI ACRILICO 75ML TURQUOISE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916440,MAIMERI ACRILICO 75ML ULTRAMARINE VIOLET,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916462,MAIMERI ACRILICO 75ML PERMANENT VIOLET REDDISH LIG,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916492,MAIMERI ACRILICO 75ML BURNT UMBER,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916493,MAIMERI ACRILICO 75ML RAW UMBER,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916507,MAIMERI ACRILICO 75ML WARM GREY,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916510,MAIMERI ACRILICO 75ML COOL GREY,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916511,MAIMERI ACRILICO 75ML GREY DEEP,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916512,MAIMERI ACRILICO 75ML BLUEISH GREY,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916514,MAIMERI ACRILICO 75ML PAYNE'S GREY,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916540,MAIMERI ACRILICO 75ML MARS BLACK,1,0.0000,1.0000,Jakarta Pusat,Lokal
M0916562,MAIMERI ACRILICO 75ML SILVER ANTIQUE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609098,MAIMERI BLU 12 ML INDIAN YELLOW,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609161,MAIMERI BLU 12 ML RAW SIENNA,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609167,MAIMERI BLU 12 ML PERMANENT CARMINE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609422,MAIMERI BLU 12 ML INDIGO,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609431,MAIMERI BLU 12 ML PHTHALOCYANINE TURQUOISE,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609479,MAIMERI BLU 12 ML POTTERS PINK,1,0.0000,1.0000,Jakarta Pusat,Lokal
M1609560,MAIMERI BLU 12 ML NEUTRAL TINT,1,0.0000,1.0000,Jakarta Pusat,Lokal
M5816660,MAIMERI WHITE SPIRIT 75ML,1,0.0000,1.0000,Jakarta Timur,Lokal
M5816668,MAIMERI WATER BASED PICTURE VARNISH 75ML,1,0.0000,1.0000,Jakarta Timur,Lokal
P-LA-P1901-0486,Georgian Oil 225ml Cobalt Blue,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950AS037,PRI VTCH SYN SH ANG SHADR SZ 3/8IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950AS062,PRI VTCH SYN SH ANG SHADR SZ 5/8IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950CB2,PRI VTCH SYN SH CHSL BLENDR SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950CB4,PRI VTCH SYN SH CHSL BLENDR SZ 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950CB6,PRI VTCH SYN SH CHSL BLENDR SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950CB8,PRI VTCH SYN SH CHSL BLENDR SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FB6,PRI VTCH SYN SH FILBERT SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FB8,PRI VTCH SYN SH FILBERT SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FG037,PRI VTCH SYN SH FB GRAINR SZ 3/8IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FS10,PRI VTCH SYN SH FLAT SHADR SZ 10,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FS2,PRI VTCH SYN SH FLAT SHADR SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FS4,PRI VTCH SYN SH FLAT SHADR SZ 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FS6,PRI VTCH SYN SH FLAT SHADR SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950FS8,PRI VTCH SYN SH FLAT SHADR SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950LR10,PRI VTCH SYN SH LONG ROUND SZ 10,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950LR12,PRI VTCH SYN SH LONG ROUND SZ 12,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950LR2,PRI VTCH SYN SH LONG ROUND SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950LR6,PRI VTCH SYN SH LONG ROUND SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950LR8,PRI VTCH SYN SH LONG ROUND SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950M012,PRI VTCH SYN SH MN MOP SZ 1/8IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MAS006,PRI VTCH SYN SH MN ANG SHADR 1/16IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MCB0,PRI VTCH SYN SH MN CHISL BLNDR SZ 0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MDG025,PRI VTCH SYN SH MN DAGRSTRIP SZ 1/4IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MFB0,PRI VTCH SYN SH MN FILBERT SZ 0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MFG025,PRI VTCH SYN SH MN FBGRAINR SZ 1/4IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MFS0,PRI VTCH SYN SH MN FLATSHDR SZ 0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MFS100,PRI VTCH SYN SH MN FLATSHDR SZ 10/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950ML1,PRI VTCH SYN SH MN LINER SZ 1,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950ML200,PRI VTCH SYN SH MN LINER SZ 20/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MM200,PRI VTCH SYN SH MNIMONGRM SZ 20/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MR0,PRI VTCH SYN SH MN ROUND SZ 0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MR120,PRI VTCH SYN SH MN ROUND SZ 12/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MSP200,PRI VTCH SYN SH MN SPOTR SZ 20/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MSP30,PRI VTCH SYN SH MN SPOTTR SZ 3/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950MTS30,PRI VTCH SYN SH MNITIGHTSPT SZ 3/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R1,PRI VTCH SYN SH ROUND SZ 1,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R10,PRI VTCH SYN SH ROUND SZ 10,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R2,PRI VTCH SYN SH ROUND SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R3,PRI VTCH SYN SH ROUND SZ 3,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R4,PRI VTCH SYN SH ROUND SZ 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
